1-3-1-3-3-1-1-3	1	
1-3-1-3-3-1-1-6	2	
1-3-1-3-3-1-1-7	1	
1-3-1-3-3-1-1-8	1	
1-3-1-3-3-1-1-9	3	
1-3-1-3-3-1-2-2	1	
1-3-1-3-3-1-2-3	14	
1-3-1-3-3-1-2-4	9	
1-3-1-3-3-1-2-5	4	
1-3-1-3-3-1-2-7	1	
1-3-1-3-3-1-2-9	2	
1-3-1-3-3-1-3-3	152	
1-3-1-3-3-1-3-4	58	
1-3-1-3-3-1-3-8	2	
1-3-1-3-3-1-3-9	1	
1-3-1-3-3-1-6-6	1	
1-3-1-3-4-1-0-9	3	
1-3-1-3-4-1-1-4	1	
1-3-1-3-4-1-1-5	6	
1-3-1-3-4-1-1-9	2	
1-3-1-3-4-1-2-2	1	
1-3-1-3-4-1-2-3	5	
1-3-1-3-4-1-2-4	9	
1-3-1-3-4-1-2-5	7	
1-3-1-3-4-1-3-3	8	
1-3-1-3-4-1-3-4	21	
1-3-1-3-4-1-6-0	1	
1-3-1-3-4-1-6-5	1	
1-3-1-3-4-1-6-6	5	
1-3-1-3-4-1-7-4	1	
1-3-1-3-4-1-9-6	1	
1-3-1-3-5-1-2-4	1	
1-3-1-3-5-1-5-0	1	
1-3-1-3-7-1-2-3	1	
1-3-1-3-7-1-6-6	1	
1-3-1-3-7-1-8-0	1	
1-3-1-3-8-0-2-5	1	
1-3-1-3-8-1-0-5	1	
1-3-1-3-8-1-0-8	1	
1-3-1-3-8-1-0-9	3	
1-3-1-3-8-1-1-3	2	
1-3-1-3-8-1-1-4	2	
1-3-1-3-8-1-1-5	3	
1-3-1-3-8-1-1-8	6	
1-3-1-3-8-1-1-9	3	
1-3-1-3-8-1-2-0	1	
1-3-1-3-8-1-2-1	1	
1-3-1-3-8-1-2-6	1	
1-3-1-3-8-1-2-7	1	
1-3-1-3-8-1-2-8	6	
1-3-1-3-8-1-2-9	5	
1-3-1-3-8-1-3-3	2	
1-3-1-3-8-1-3-4	7	
1-3-1-3-8-1-3-8	4	
1-3-1-3-8-1-3-9	2	
1-3-1-3-8-1-6-5	6	
1-3-1-3-8-1-6-6	1	
1-3-1-3-8-1-7-3	1	
1-3-1-3-8-1-7-4	8	
1-3-1-3-8-1-7-5	3	
1-3-1-3-9-0-2-4	1	
1-3-1-3-9-1-0-9	1	
1-3-1-3-9-1-1-5	1	
1-3-1-3-9-1-1-9	9	
1-3-1-3-9-1-2-4	3	
1-3-1-3-9-1-2-5	1	
1-3-1-3-9-1-2-8	3	
1-3-1-3-9-1-2-9	3	
1-3-1-3-9-1-3-3	6	
1-3-1-3-9-1-3-4	2	
1-3-1-3-9-1-3-8	2	
1-3-1-3-9-1-3-9	2	
1-3-1-3-9-1-6-5	1	
1-3-1-3-9-1-6-6	1	
1-3-1-4-3-1-3-4	1	
1-3-1-4-3-1-6-3	1	
1-3-1-6-0-1-2-4	1	
1-3-1-6-0-1-2-8	2	
1-3-1-6-0-1-3-3	1	
1-3-1-6-0-1-3-4	1	
1-3-1-6-1-1-2-5	4	
1-3-1-6-1-1-3-4	1	
1-3-1-6-4-1-3-3	1	
1-3-1-6-5-1-1-8	2	
1-3-1-6-5-1-1-9	2	
1-3-1-6-5-1-2-8	1	
1-3-1-6-5-1-3-4	1	
1-3-1-6-5-1-3-9	1	
1-3-1-6-5-1-7-4	3	
1-3-1-6-5-1-8-4	1	
1-3-1-6-5-1-9-0	1	
1-3-1-6-6-1-0-9	2	
1-3-1-6-6-1-1-1	1	
1-3-1-6-6-1-1-9	1	
1-3-1-6-6-1-2-4	1	
1-3-1-6-6-1-2-9	1	
1-3-1-6-6-1-3-3	2	
1-3-1-6-6-1-3-8	1	
1-3-1-6-6-1-3-9	1	
1-3-1-6-6-1-6-5	1	
1-3-1-6-6-1-9-0	1	
1-3-1-6-7-1-0-8	1	
1-3-1-6-7-1-2-6	1	
1-3-1-6-8-1-3-8	1	
1-3-1-6-9-1-1-5	1	
1-3-1-6-9-1-1-6	1	
1-3-1-6-9-1-1-8	1	
1-3-1-7-0-0-2-4	1	
1-3-1-7-0-1-0-0	1	
1-3-1-7-0-1-1-8	1	
1-3-1-7-0-1-2-1	1	
1-3-1-7-0-1-2-5	1	
1-3-1-7-0-1-2-9	1	
1-3-1-7-0-1-3-4	1	
1-3-1-7-0-1-3-8	1	
1-3-1-7-0-1-6-0	1	
1-3-1-7-1-1-1-9	1	
1-3-1-7-1-1-3-8	1	
1-3-1-7-4-1-0-9	1	
1-3-1-7-4-1-2-0	1	
1-3-1-7-4-1-2-4	1	
1-3-1-7-4-1-3-8	1	
1-3-1-7-4-1-9-0	1	
1-3-1-7-5-1-1-9	1	
1-3-1-7-5-1-2-7	1	
1-3-1-7-5-1-2-9	2	
1-3-1-7-5-1-3-4	1	
1-3-1-7-5-1-3-9	1	
1-3-1-7-6-1-9-8	1	
1-3-1-7-7-1-2-8	1	
1-3-1-7-8-1-0-9	1	
1-3-1-7-8-1-1-4	1	
1-3-1-7-8-1-1-9	2	
1-3-1-7-8-1-3-8	1	
1-3-1-7-9-1-3-3	2	
1-3-1-7-9-1-3-4	1	
1-3-1-8-0-1-1-8	1	
1-3-1-8-0-1-2-8	6	
1-3-1-8-0-1-2-9	2	
1-3-1-8-0-1-3-8	3	
1-3-1-8-0-1-3-9	3	
1-3-1-8-2-1-1-8	1	
1-3-1-8-2-1-6-7	1	
1-3-1-8-4-1-3-3	2	
1-3-1-8-7-1-3-4	1	
1-3-1-8-9-1-1-5	1	
1-3-1-8-9-1-1-8	1	
1-3-1-8-9-1-1-9	1	
1-3-1-8-9-1-3-3	1	
1-3-1-8-9-1-3-4	2	
1-3-1-9-0-1-1-8	3	
1-3-1-9-0-1-1-9	5	
1-3-1-9-0-1-2-8	1	
1-3-1-9-1-1-1-9	2	
1-3-1-9-2-1-2-8	1	
1-3-1-9-5-1-2-5	1	
1-3-1-9-9-1-1-7	1	
1-3-1-9-9-1-1-8	1	
1-3-1-9-9-1-1-9	1	
1-3-1-9-9-1-3-3	1	
1-4-0-0-8-1-0-9	1	
1-4-0-2-2-1-6-0	1	
1-4-0-2-9-1-3-9	1	
1-4-1-0-0-0-1-3	1	
1-4-1-0-0-1-0-8	6	
1-4-1-0-0-1-0-9	8	
1-4-1-0-0-1-1-4	1	
1-4-1-0-0-1-1-5	2	
1-4-1-0-0-1-1-8	4	
1-4-1-0-0-1-1-9	7	
1-4-1-0-0-1-2-3	1	
1-4-1-0-0-1-2-4	7	
1-4-1-0-0-1-2-5	5	
1-4-1-0-0-1-2-7	1	
1-4-1-0-0-1-2-8	1	
1-4-1-0-0-1-2-9	4	
1-4-1-0-0-1-3-3	4	
1-4-1-0-0-1-3-4	8	
1-4-1-0-0-1-3-7	2	
1-4-1-0-0-1-3-8	5	
1-4-1-0-0-1-3-9	3	
1-4-1-0-0-1-7-0	2	
1-4-1-0-1-0-3-4	1	
1-4-1-0-1-1-0-9	1	
1-4-1-0-1-1-3-4	1	
1-4-1-0-2-1-0-8	1	
1-4-1-0-3-1-2-4	1	
1-4-1-0-3-1-3-3	1	
1-4-1-0-4-1-1-8	1	
1-4-1-0-4-1-2-8	1	
1-4-1-0-4-1-6-5	1	
1-4-1-0-5-1-0-9	1	
1-4-1-0-5-1-2-0	1	
1-4-1-0-5-1-2-5	1	
1-4-1-0-5-1-2-8	1	
1-4-1-0-5-1-2-9	1	
1-4-1-0-5-1-6-6	1	
1-4-1-0-5-1-7-3	1	
1-4-1-0-6-1-2-0	1	
1-4-1-0-6-1-2-9	3	
1-4-1-0-6-1-3-3	5	
1-4-1-0-6-1-3-4	6	
1-4-1-0-6-1-7-0	1	
1-4-1-0-6-1-7-4	1	
1-4-1-0-7-0-2-9	1	
1-4-1-0-7-1-0-8	1	
1-4-1-0-7-1-0-9	1	
1-4-1-0-7-1-1-9	1	
1-4-1-0-7-1-2-4	1	
1-4-1-0-7-1-2-8	3	
1-4-1-0-7-1-3-3	2	
1-4-1-0-7-1-3-4	7	
1-4-1-0-7-1-3-8	2	
1-4-1-0-7-1-3-9	1	
1-4-1-0-8-0-2-9	1	
1-4-1-0-8-0-3-4	2	
1-4-1-0-8-1-0-6	1	
1-4-1-0-8-1-0-7	6	
1-4-1-0-8-1-0-8	18	
1-4-1-0-8-1-0-9	15	
1-4-1-0-8-1-1-0	1	
1-4-1-0-8-1-1-4	5	
1-4-1-0-8-1-1-5	4	
1-4-1-0-8-1-1-6	1	
1-4-1-0-8-1-1-7	6	
1-4-1-0-8-1-1-8	115	
1-4-1-0-8-1-1-9	25	
1-4-1-0-8-1-2-0	2	
1-4-1-0-8-1-2-3	1	
1-4-1-0-8-1-2-4	10	
1-4-1-0-8-1-2-5	3	
1-4-1-0-8-1-2-6	1	
1-4-1-0-8-1-2-7	2	
1-4-1-0-8-1-2-8	21	
1-4-1-0-8-1-2-9	2	
1-4-1-0-8-1-3-3	5	
1-4-1-0-8-1-3-4	10	
1-4-1-0-8-1-3-8	4	
1-4-1-0-8-1-3-9	3	
1-4-1-0-8-1-6-0	1	
1-4-1-0-8-1-6-1	3	
1-4-1-0-8-1-7-0	3	
1-4-1-0-8-1-7-4	1	
1-4-1-0-8-1-7-5	1	
1-4-1-0-8-1-7-9	1	
1-4-1-0-8-1-8-8	1	
1-4-1-0-8-1-9-0	2	
1-4-1-0-9-0-3-0	1	
1-4-1-0-9-0-3-4	1	
1-4-1-0-9-0-3-9	1	
1-4-1-0-9-1-0-0	2	
1-4-1-0-9-1-0-5	1	
1-4-1-0-9-1-0-6	1	
1-4-1-0-9-1-0-7	1	
1-4-1-0-9-1-0-8	49	
1-4-1-0-9-1-0-9	70	
1-4-1-0-9-1-1-0	3	
1-4-1-0-9-1-1-4	3	
1-4-1-0-9-1-1-5	7	
1-4-1-0-9-1-1-6	1	
1-4-1-0-9-1-1-7	7	
1-4-1-0-9-1-1-8	189	
1-4-1-0-9-1-1-9	97	
1-4-1-0-9-1-2-0	1	
1-4-1-0-9-1-2-1	1	
1-4-1-0-9-1-2-3	3	
1-4-1-0-9-1-2-4	25	
1-4-1-0-9-1-2-5	6	
1-4-1-0-9-1-2-6	2	
1-4-1-0-9-1-2-7	7	
1-4-1-0-9-1-2-8	37	
1-4-1-0-9-1-2-9	29	
1-4-1-0-9-1-3-0	1	
1-4-1-0-9-1-3-3	43	
1-4-1-0-9-1-3-4	51	
1-4-1-0-9-1-3-8	29	
1-4-1-0-9-1-3-9	13	
1-4-1-0-9-1-4-3	1	
1-4-1-0-9-1-6-0	2	
1-4-1-0-9-1-6-6	3	
1-4-1-0-9-1-7-0	10	
1-4-1-0-9-1-7-3	1	
1-4-1-0-9-1-7-5	4	
1-4-1-0-9-1-7-9	6	
1-4-1-0-9-1-8-0	1	
1-4-1-0-9-1-8-9	4	
1-4-1-0-9-1-9-0	2	
1-4-1-0-9-1-9-9	2	
1-4-1-1-0-1-1-1	1	
1-4-1-1-0-1-1-5	2	
1-4-1-1-0-1-1-8	2	
1-4-1-1-0-1-2-0	1	
1-4-1-1-0-1-2-3	1	
1-4-1-1-0-1-2-4	2	
1-4-1-1-0-1-2-5	2	
1-4-1-1-0-1-2-6	1	
1-4-1-1-0-1-2-8	2	
1-4-1-1-0-1-2-9	1	
1-4-1-1-0-1-3-3	3	
1-4-1-1-0-1-3-8	1	
1-4-1-1-0-1-7-9	1	
1-4-1-1-1-1-0-8	1	
1-4-1-1-1-1-1-8	1	
1-4-1-1-1-1-1-9	2	
1-4-1-1-1-1-2-4	1	
1-4-1-1-1-1-2-5	2	
1-4-1-1-1-1-2-9	1	
1-4-1-1-1-1-3-3	1	
1-4-1-1-1-1-3-4	2	
1-4-1-1-1-1-3-8	1	
1-4-1-1-1-1-3-9	1	
1-4-1-1-2-1-1-4	1	
1-4-1-1-2-1-1-8	1	
1-4-1-1-2-1-2-8	1	
1-4-1-1-2-1-3-3	1	
1-4-1-1-2-1-3-4	4	
1-4-1-1-2-1-6-5	1	
1-4-1-1-2-1-7-1	1	
1-4-1-1-2-1-9-3	1	
1-4-1-1-3-1-0-7	1	
1-4-1-1-3-1-0-8	2	
1-4-1-1-3-1-0-9	1	
1-4-1-1-3-1-1-5	2	
1-4-1-1-3-1-1-7	1	
1-4-1-1-3-1-1-8	1	
1-4-1-1-3-1-1-9	2	
1-4-1-1-3-1-2-3	5	
1-4-1-1-3-1-2-4	3	
1-4-1-1-3-1-2-5	1	
1-4-1-1-3-1-2-6	1	
1-4-1-1-3-1-2-7	2	
1-4-1-1-3-1-2-8	4	
1-4-1-1-3-1-2-9	1	
1-4-1-1-3-1-3-3	15	
1-4-1-1-3-1-3-4	1	
1-4-1-1-3-1-3-7	1	
1-4-1-1-3-1-3-8	4	
1-4-1-1-3-1-3-9	3	
1-4-1-1-3-1-6-8	1	
1-4-1-1-3-1-7-0	1	
1-4-1-1-3-1-7-6	1	
1-4-1-1-4-1-0-9	1	
1-4-1-1-4-1-1-5	3	
1-4-1-1-4-1-1-7	1	
1-4-1-1-4-1-1-8	3	
1-4-1-1-4-1-1-9	1	
1-4-1-1-4-1-2-1	1	
1-4-1-1-4-1-2-3	3	
1-4-1-1-4-1-2-4	3	
1-4-1-1-4-1-2-7	3	
1-4-1-1-4-1-2-8	8	
1-4-1-1-4-1-2-9	4	
1-4-1-1-4-1-3-3	9	
1-4-1-1-4-1-3-4	11	
1-4-1-1-4-1-3-8	7	
1-4-1-1-4-1-3-9	3	
1-4-1-1-4-1-6-0	2	
1-4-1-1-4-1-6-5	3	
1-4-1-1-4-1-6-6	4	
1-4-1-1-4-1-7-4	1	
1-4-1-1-4-1-7-5	4	
1-4-1-1-4-1-7-9	3	
1-4-1-1-4-1-9-0	1	
1-4-1-1-5-1-0-0	1	
1-4-1-1-5-1-0-5	1	
1-4-1-1-5-1-0-8	1	
1-4-1-1-5-1-0-9	3	
1-4-1-1-5-1-1-0	3	
1-4-1-1-5-1-1-5	1	
1-4-1-1-5-1-1-6	1	
1-4-1-1-5-1-1-7	1	
1-4-1-1-5-1-1-8	8	
1-4-1-1-5-1-1-9	4	
1-4-1-1-5-1-2-3	1	
1-4-1-1-5-1-2-4	4	
1-4-1-1-5-1-2-5	2	
1-4-1-1-5-1-2-6	3	
1-4-1-1-5-1-2-7	3	
1-4-1-1-5-1-2-8	8	
1-4-1-1-5-1-2-9	3	
1-4-1-1-5-1-3-0	1	
1-4-1-1-5-1-3-3	13	
1-4-1-1-5-1-3-4	12	
1-4-1-1-5-1-3-7	1	
1-4-1-1-5-1-3-8	9	
1-4-1-1-5-1-3-9	9	
1-4-1-1-5-1-5-6	1	
1-4-1-1-5-1-6-0	3	
1-4-1-1-5-1-6-1	2	
1-4-1-1-5-1-6-5	24	
1-4-1-1-5-1-6-6	5	
1-4-1-1-5-1-6-8	1	
1-4-1-1-5-1-7-0	2	
1-4-1-1-5-1-7-3	1	
1-4-1-1-5-1-7-4	1	
1-4-1-1-5-1-7-5	6	
1-4-1-1-5-1-7-9	1	
1-4-1-1-5-1-8-0	1	
1-4-1-1-5-1-8-4	1	
1-4-1-1-5-1-9-0	1	
1-4-1-1-5-1-9-8	1	
1-4-1-1-6-0-2-9	1	
1-4-1-1-6-1-0-0	1	
1-4-1-1-6-1-1-5	1	
1-4-1-1-6-1-2-0	2	
1-4-1-1-6-1-2-4	3	
1-4-1-1-6-1-2-6	1	
1-4-1-1-6-1-2-8	2	
1-4-1-1-6-1-2-9	1	
1-4-1-1-6-1-3-3	9	
1-4-1-1-6-1-3-4	13	
1-4-1-1-6-1-3-8	9	
1-4-1-1-6-1-3-9	5	
1-4-1-1-6-1-6-6	2	
1-4-1-1-6-1-7-7	1	
1-4-1-1-6-1-7-9	1	
1-4-1-1-6-1-9-0	1	
1-4-1-1-7-0-1-9	1	
1-4-1-1-7-0-2-9	7	
1-4-1-1-7-1-0-8	2	
1-4-1-1-7-1-0-9	7	
1-4-1-1-7-1-1-0	1	
1-4-1-1-7-1-1-4	1	
1-4-1-1-7-1-1-5	3	
1-4-1-1-7-1-1-8	5	
1-4-1-1-7-1-1-9	3	
1-4-1-1-7-1-2-0	1	
1-4-1-1-7-1-2-4	4	
1-4-1-1-7-1-2-5	3	
1-4-1-1-7-1-2-6	2	
1-4-1-1-7-1-2-7	1	
1-4-1-1-7-1-2-8	6	
1-4-1-1-7-1-2-9	5	
1-4-1-1-7-1-3-3	11	
1-4-1-1-7-1-3-4	28	
1-4-1-1-7-1-3-8	1	
1-4-1-1-7-1-3-9	3	
1-4-1-1-7-1-7-8	1	
1-4-1-1-7-1-9-0	1	
1-4-1-1-8-0-2-4	1	
1-4-1-1-8-1-0-0	1	
1-4-1-1-8-1-0-5	2	
1-4-1-1-8-1-0-6	2	
1-4-1-1-8-1-0-7	2	
1-4-1-1-8-1-0-8	6	
1-4-1-1-8-1-0-9	13	
1-4-1-1-8-1-1-0	2	
1-4-1-1-8-1-1-3	1	
1-4-1-1-8-1-1-4	3	
1-4-1-1-8-1-1-5	4	
1-4-1-1-8-1-1-6	2	
1-4-1-1-8-1-1-7	12	
1-4-1-1-8-1-1-8	171	
1-4-1-1-8-1-1-9	62	
1-4-1-1-8-1-2-0	3	
1-4-1-1-8-1-2-3	7	
1-4-1-1-8-1-2-4	20	
1-4-1-1-8-1-2-5	8	
1-4-1-1-8-1-2-6	2	
1-4-1-1-8-1-2-7	14	
1-4-1-1-8-1-2-8	57	
1-4-1-1-8-1-2-9	35	
1-4-1-1-8-1-3-3	23	
1-4-1-1-8-1-3-4	45	
1-4-1-1-8-1-3-8	29	
1-4-1-1-8-1-3-9	28	
1-4-1-1-8-1-4-3	1	
1-4-1-1-8-1-6-5	1	
1-4-1-1-8-1-6-6	3	
1-4-1-1-8-1-6-7	1	
1-4-1-1-8-1-7-5	1	
1-4-1-1-8-1-7-9	2	
1-4-1-1-8-1-8-0	1	
1-4-1-1-8-1-8-9	2	
1-4-1-1-8-1-9-0	2	
1-4-1-1-9-0-2-0	1	
1-4-1-1-9-1-0-0	2	
1-4-1-1-9-1-0-7	1	
1-4-1-1-9-1-0-8	8	
1-4-1-1-9-1-0-9	32	
1-4-1-1-9-1-1-0	1	
1-4-1-1-9-1-1-4	5	
1-4-1-1-9-1-1-5	4	
1-4-1-1-9-1-1-6	1	
1-4-1-1-9-1-1-7	5	
1-4-1-1-9-1-1-8	104	
1-4-1-1-9-1-1-9	52	
1-4-1-1-9-1-2-0	5	
1-4-1-1-9-1-2-1	1	
1-4-1-1-9-1-2-3	12	
1-4-1-1-9-1-2-4	30	
1-4-1-1-9-1-2-5	9	
1-4-1-1-9-1-2-6	5	
1-4-1-1-9-1-2-7	16	
1-4-1-1-9-1-2-8	42	
1-4-1-1-9-1-2-9	43	
1-4-1-1-9-1-3-2	1	
1-4-1-1-9-1-3-3	65	
1-4-1-1-9-1-3-4	40	
1-4-1-1-9-1-3-7	2	
1-4-1-1-9-1-3-8	31	
1-4-1-1-9-1-3-9	47	
1-4-1-1-9-1-4-8	1	
1-4-1-1-9-1-6-0	1	
1-4-1-1-9-1-6-5	4	
1-4-1-1-9-1-6-6	4	
1-4-1-1-9-1-7-0	2	
1-4-1-1-9-1-7-5	4	
1-4-1-1-9-1-7-7	1	
1-4-1-1-9-1-7-8	1	
1-4-1-1-9-1-7-9	4	
1-4-1-1-9-1-8-9	1	
1-4-1-1-9-1-9-0	1	
1-4-1-1-9-1-9-9	2	
1-4-1-2-0-1-0-6	1	
1-4-1-2-0-1-0-9	1	
1-4-1-2-0-1-1-0	1	
1-4-1-2-0-1-1-5	2	
1-4-1-2-0-1-1-9	9	
1-4-1-2-0-1-2-4	2	
1-4-1-2-0-1-2-5	3	
1-4-1-2-0-1-2-8	2	
1-4-1-2-0-1-2-9	4	
1-4-1-2-0-1-3-3	2	
1-4-1-2-0-1-3-4	5	
1-4-1-2-0-1-3-8	6	
1-4-1-2-0-1-3-9	2	
1-4-1-2-0-1-6-5	1	
1-4-1-2-0-1-7-0	1	
1-4-1-2-0-1-7-9	1	
1-4-1-2-1-1-1-8	1	
1-4-1-2-1-1-1-9	1	
1-4-1-2-1-1-3-8	1	
1-4-1-2-1-1-3-9	1	
1-4-1-2-2-1-0-8	1	
1-4-1-2-2-1-2-0	1	
1-4-1-2-2-1-3-3	3	
1-4-1-2-2-1-3-8	1	
1-4-1-2-2-1-4-3	1	
1-4-1-2-3-1-0-7	1	
1-4-1-2-3-1-0-8	3	
1-4-1-2-3-1-1-4	1	
1-4-1-2-3-1-1-5	2	
1-4-1-2-3-1-1-6	1	
1-4-1-2-3-1-1-7	3	
1-4-1-2-3-1-1-9	2	
1-4-1-2-3-1-2-4	4	
1-4-1-2-3-1-2-5	3	
1-4-1-2-3-1-2-7	1	
1-4-1-2-3-1-2-8	2	
1-4-1-2-3-1-2-9	2	
1-4-1-2-3-1-3-3	18	
1-4-1-2-3-1-3-4	2	
1-4-1-2-3-1-3-5	1	
1-4-1-2-3-1-3-8	4	
1-4-1-2-3-1-3-9	3	
1-4-1-2-3-1-6-0	2	
1-4-1-2-3-1-6-1	1	
1-4-1-2-3-1-6-5	2	
1-4-1-2-3-1-7-5	1	
1-4-1-2-3-1-7-9	1	
1-4-1-2-3-1-9-9	1	
1-4-1-2-4-1-0-0	2	
1-4-1-2-4-1-0-6	1	
1-4-1-2-4-1-0-9	15	
1-4-1-2-4-1-1-0	1	
1-4-1-2-4-1-1-3	3	
1-4-1-2-4-1-1-5	10	
1-4-1-2-4-1-1-6	2	
1-4-1-2-4-1-1-7	1	
1-4-1-2-4-1-1-8	10	
1-4-1-2-4-1-1-9	8	
1-4-1-2-4-1-2-0	1	
1-4-1-2-4-1-2-3	3	
1-4-1-2-4-1-2-4	10	
1-4-1-2-4-1-2-5	1	
1-4-1-2-4-1-2-6	1	
1-4-1-2-4-1-2-7	4	
1-4-1-2-4-1-2-8	8	
1-4-1-2-4-1-2-9	7	
1-4-1-2-4-1-3-3	10	
1-4-1-2-4-1-3-4	10	
1-4-1-2-4-1-3-8	7	
1-4-1-2-4-1-3-9	6	
1-4-1-2-4-1-6-0	1	
1-4-1-2-4-1-6-1	1	
1-4-1-2-4-1-6-2	1	
1-4-1-2-4-1-6-3	1	
1-4-1-2-4-1-6-5	6	
1-4-1-2-4-1-6-6	3	
1-4-1-2-4-1-7-0	5	
1-4-1-2-4-1-7-1	1	
1-4-1-2-4-1-7-3	2	
1-4-1-2-4-1-7-4	1	
1-4-1-2-4-1-7-5	11	
1-4-1-2-4-1-7-9	3	
1-4-1-2-4-1-8-0	1	
1-4-1-2-4-1-8-8	2	
1-4-1-2-4-1-8-9	1	
1-4-1-2-5-1-0-4	1	
1-4-1-2-5-1-0-6	1	
1-4-1-2-5-1-0-8	1	
1-4-1-2-5-1-1-5	3	
1-4-1-2-5-1-1-8	4	
1-4-1-2-5-1-1-9	4	
1-4-1-2-5-1-2-4	3	
1-4-1-2-5-1-2-8	1	
1-4-1-2-5-1-2-9	2	
1-4-1-2-5-1-3-1	1	
1-4-1-2-5-1-3-3	7	
1-4-1-2-5-1-3-4	2	
1-4-1-2-5-1-3-8	2	
1-4-1-2-5-1-3-9	2	
1-4-1-2-5-1-6-1	1	
1-4-1-2-5-1-6-5	4	
1-4-1-2-5-1-6-6	4	
1-4-1-2-5-1-7-0	1	
1-4-1-2-5-1-7-5	4	
1-4-1-2-5-1-7-9	2	
1-4-1-2-5-1-8-4	1	
1-4-1-2-5-1-8-5	1	
1-4-1-2-6-1-0-4	1	
1-4-1-2-6-1-0-9	7	
1-4-1-2-6-1-1-3	1	
1-4-1-2-6-1-1-5	2	
1-4-1-2-6-1-1-8	2	
1-4-1-2-6-1-1-9	2	
1-4-1-2-6-1-2-4	2	
1-4-1-2-6-1-2-7	1	
1-4-1-2-6-1-2-8	2	
1-4-1-2-6-1-2-9	1	
1-4-1-2-6-1-3-8	1	
1-4-1-2-6-1-3-9	1	
1-4-1-2-6-1-7-1	1	
1-4-1-2-6-1-8-0	1	
1-4-1-2-6-1-9-0	1	
1-4-1-2-7-1-0-4	1	
1-4-1-2-7-1-0-7	1	
1-4-1-2-7-1-0-9	5	
1-4-1-2-7-1-1-0	1	
1-4-1-2-7-1-1-1	1	
1-4-1-2-7-1-1-5	1	
1-4-1-2-7-1-1-6	1	
1-4-1-2-7-1-1-8	15	
1-4-1-2-7-1-1-9	6	
1-4-1-2-7-1-2-3	1	
1-4-1-2-7-1-2-4	6	
1-4-1-2-7-1-2-5	4	
1-4-1-2-7-1-2-6	1	
1-4-1-2-7-1-2-7	1	
1-4-1-2-7-1-2-8	5	
1-4-1-2-7-1-2-9	7	
1-4-1-2-7-1-3-2	1	
1-4-1-2-7-1-3-3	5	
1-4-1-2-7-1-3-4	16	
1-4-1-2-7-1-3-8	4	
1-4-1-2-7-1-3-9	1	
1-4-1-2-7-1-6-1	1	
1-4-1-2-7-1-6-6	2	
1-4-1-2-7-1-7-9	1	
1-4-1-2-7-1-8-0	2	
1-4-1-2-7-1-8-9	1	
1-4-1-2-7-1-9-5	1	
1-4-1-2-8-0-1-8	1	
1-4-1-2-8-1-0-0	2	
1-4-1-2-8-1-0-8	3	
1-4-1-2-8-1-0-9	6	
1-4-1-2-8-1-1-0	3	
1-4-1-2-8-1-1-3	1	
1-4-1-2-8-1-1-4	1	
1-4-1-2-8-1-1-5	8	
1-4-1-2-8-1-1-7	4	
1-4-1-2-8-1-1-8	28	
1-4-1-2-8-1-1-9	34	
1-4-1-2-8-1-2-0	3	
1-4-1-2-8-1-2-3	10	
1-4-1-2-8-1-2-4	22	
1-4-1-2-8-1-2-5	8	
1-4-1-2-8-1-2-6	1	
1-4-1-2-8-1-2-7	9	
1-4-1-2-8-1-2-8	35	
1-4-1-2-8-1-2-9	28	
1-4-1-2-8-1-3-3	38	
1-4-1-2-8-1-3-4	44	
1-4-1-2-8-1-3-8	46	
1-4-1-2-8-1-3-9	29	
1-4-1-2-8-1-6-6	10	
1-4-1-2-8-1-7-1	1	
1-4-1-2-8-1-7-4	2	
1-4-1-2-8-1-7-5	2	
1-4-1-2-8-1-7-9	2	
1-4-1-2-8-1-8-9	1	
1-4-1-2-9-0-3-9	1	
1-4-1-2-9-1-0-8	1	
1-4-1-2-9-1-0-9	12	
1-4-1-2-9-1-1-0	3	
1-4-1-2-9-1-1-4	1	
1-4-1-2-9-1-1-5	3	
1-4-1-2-9-1-1-6	1	
1-4-1-2-9-1-1-7	4	
1-4-1-2-9-1-1-8	18	
1-4-1-2-9-1-1-9	14	
1-4-1-2-9-1-2-0	6	
1-4-1-2-9-1-2-3	4	
1-4-1-2-9-1-2-4	16	
1-4-1-2-9-1-2-5	7	
1-4-1-2-9-1-2-7	6	
1-4-1-2-9-1-2-8	20	
1-4-1-2-9-1-2-9	28	
1-4-1-2-9-1-3-0	2	
1-4-1-2-9-1-3-2	1	
1-4-1-2-9-1-3-3	25	
1-4-1-2-9-1-3-4	18	
1-4-1-2-9-1-3-8	41	
1-4-1-2-9-1-3-9	24	
1-4-1-2-9-1-6-0	1	
1-4-1-2-9-1-6-2	1	
1-4-1-2-9-1-6-5	3	
1-4-1-2-9-1-6-6	7	
1-4-1-2-9-1-7-5	1	
1-4-1-2-9-1-7-9	1	
1-4-1-2-9-1-8-0	1	
1-4-1-2-9-1-9-0	1	
1-4-1-3-0-1-1-7	1	
1-4-1-3-0-1-3-3	1	
1-4-1-3-0-1-3-8	1	
1-4-1-3-2-1-1-6	1	
1-4-1-3-3-1-0-7	1	
1-4-1-3-3-1-0-9	7	
1-4-1-3-3-1-1-4	1	
1-4-1-3-3-1-1-5	4	
1-4-1-3-3-1-1-7	1	
1-4-1-3-3-1-1-8	4	
1-4-1-3-3-1-1-9	1	
1-4-1-3-3-1-2-0	1	
1-4-1-3-3-1-2-3	9	
