4FRAG_SS_MAP	0	1	0.867513	1.59685	1.59687	A	alpha	49.7048	91.4928	91.4937	0.0471197	0.950089	0.00262719	0.000163834	170905	
4FRAG_NUMBER_MAP	-392024	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392023	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392022	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392021	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392020	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392019	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392018	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392017	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392016	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392015	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392014	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392013	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392012	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392011	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-392010	19	T	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391925	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391924	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391923	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391922	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391921	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391920	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391919	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391918	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391917	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391916	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391915	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391914	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391913	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391912	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391911	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391910	19	T	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391825	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391824	16	Q	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391823	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391822	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391821	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391820	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391819	3	D	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391818	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391817	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391816	22	W	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391815	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391814	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391813	18	S	beta	nan	nan	nan	nan	0	
4FRAG_NUMBER_MAP	-391812	18	S	beta	nan	nan	nan	nan	0	
