#phi_psi_bias_correction: Mon Feb 16 13:55:56 2009	#forbidden_phi_psi: Mon Sep 14 18:17:59 2009
#	#
PPBC	163	-0.0834679	-117	-27	0	1264.1	-126	-36	3	8	163	
PPBC	164	-0.877376	-99	-27	0	2794.1	-108	-36	4	8	164	
PPBC	165	-2.08632	-81	-27	0	9387.1	-90	-36	5	8	165	
PPBC	166	-3.46821	-63	-27	0	37328.1	-72	-36	6	8	166	
PPBC	167	-0.192164	-45	-27	0	1408.1	-54	-36	7	8	167	
PPBC	168	6.9554	-27	-27	1	5.1	-36	-36	8	8	168	
PPBC	169	9.35329	-9	-27	1	2.1	-18	-36	9	8	169	
PPBC	170	9.35329	9	-27	1	5.1	0	-36	10	8	170	
PPBC	171	9.35329	27	-27	1	4.1	18	-36	11	8	171	
PPBC	172	9.35329	45	-27	1	0.1	36	-36	12	8	172	
PPBC	173	3.86849	63	-27	0	24.1	54	-36	13	8	173	
PPBC	174	2.66743	81	-27	0	80.1	72	-36	14	8	174	
PPBC	175	1.17831	99	-27	0	356.1	90	-36	15	8	175	
PPBC	176	2.00664	117	-27	0	155.1	108	-36	16	8	176	
PPBC	177	3.6135	135	-27	0	31.1	126	-36	17	8	177	
PPBC	178	4.84243	153	-27	1	10.1	144	-36	18	8	178	
PPBC	179	5.63972	171	-27	1	5.1	162	-36	19	8	179	
PPBC	180	5.09061	-171	-9	1	8.1	-180	-18	0	9	180	
PPBC	181	3.26425	-153	-9	0	44.1	-162	-18	1	9	181	
PPBC	182	0.796685	-135	-9	0	524.1	-144	-18	2	9	182	
PPBC	183	-0.729639	-117	-9	0	2413.1	-126	-18	3	9	183	
PPBC	184	-1.54587	-99	-9	0	5477.1	-108	-18	4	9	184	
PPBC	185	-2.22281	-81	-9	0	10820.1	-90	-18	5	9	185	
PPBC	186	-1.69666	-63	-9	0	6336.1	-72	-18	6	9	186	
PPBC	187	4.64376	-45	-9	1	11.1	-54	-18	7	9	187	
PPBC	188	9.35329	-27	-9	1	1.1	-36	-18	8	9	188	
PPBC	189	9.35329	-9	-9	1	4.1	-18	-18	9	9	189	
PPBC	190	9.35329	9	-9	1	4.1	0	-18	10	9	190	
PPBC	191	9.35329	27	-9	1	3.1	18	-18	11	9	191	
PPBC	192	9.35329	45	-9	1	0.1	36	-18	12	9	192	
PPBC	193	2.92196	63	-9	0	63.1	54	-18	13	9	193	
PPBC	194	-0.22592	81	-9	0	1449.1	72	-18	14	9	194	
PPBC	195	-0.201419	99	-9	0	1420.1	90	-18	15	9	195	
PPBC	196	1.50905	117	-9	0	259.1	108	-18	16	9	196	
PPBC	197	2.82973	135	-9	0	67.1	126	-18	17	9	197	
PPBC	198	4.47809	153	-9	1	14.1	144	-18	18	9	198	
PPBC	199	6.9554	171	-9	1	3.1	162	-18	19	9	199	
PPBC	200	5.42147	-171	9	1	6.1	-180	0	0	10	200	
PPBC	201	2.54979	-153	9	0	90.1	-162	0	1	10	201	
PPBC	202	0.464396	-135	9	0	729.1	-144	0	2	10	202	
PPBC	203	-0.987516	-117	9	0	3112.1	-126	0	3	10	203	
PPBC	204	-1.75693	-99	9	0	6776.1	-108	0	4	10	204	
PPBC	205	-0.887419	-81	9	0	2903.1	-90	0	5	10	205	
PPBC	206	2.32243	-63	9	0	93.1	-72	0	6	10	206	
