new_CA_hbond:	chi_i	14	2.70962	0.3882	-0.0942516	-0.0505253	0.233232	2807.1	34148.1	837.1	8405.1	3903.86	2924.17	335.064	792.71	
new_CA_hbond:	chi_i	15	2.78816	0.131304	-0.485345	0.222309	-0.245276	3068.1	50873.1	525.1	12469.1	3300.18	2946.29	276.111	728.775	
new_CA_hbond:	chi_i	16	2.8667	-0.0424803	0.0868456	0.152951	-0.714898	3225.1	26949.1	407.1	16855.1	2915.66	2765.86	199.719	615.936	
new_CA_hbond:	chi_i	17	2.94524	-0.27399	1.00656	-0.184187	-0.773033	2607.1	9134.1	313.1	14282.1	1869.86	2351.68	109.644	492.434	
new_CA_hbond:	chi_i	18	3.02378	-0.410467	1.50829	-0.555178	-1.04637	1863.1	4083.1	195.1	8445.1	1165.78	1736.21	47.1455	221.54	
new_CA_hbond:	chi_i	19	3.10232	-0.474557	1.40712	0.0640612	-0.891273	767.1	1603.1	50.1	2688.1	450.192	616.074	22.4881	82.3475	
new_CA_hbond:	chi_j	0	1.61007	2.47636	5.96012	2.53882	2.9964	66.1	2.1	5.1	159.1	741.845	76.6014	27.1932	237.831	
new_CA_hbond:	chi_j	1	1.68861	2.29109	6.4285	2.74498	2.85924	100.1	3.1	4.1	205.1	933.442	180.631	26.8662	267.301	
new_CA_hbond:	chi_j	2	1.76715	2.25816	5.14426	2.94685	2.92944	123.1	17.1	6.1	232.1	1110.73	275.859	48.913	324.485	
new_CA_hbond:	chi_j	3	1.84569	2.00923	5.14121	2.72851	2.69894	185.1	36.1	9.1	314.1	1302.11	580.597	58.6559	348.726	
new_CA_hbond:	chi_j	4	1.92423	2.07401	4.89778	2.55888	2.73229	228.1	104.1	13.1	359.1	1711.99	1312.51	71.2647	412.204	
new_CA_hbond:	chi_j	5	2.00277	1.80865	4.58801	2.0864	2.31912	342.1	235.1	26.1	598.1	1969.17	2174.54	88.521	454.188	
new_CA_hbond:	chi_j	6	2.08131	1.6535	4.28577	2.16744	2.27514	453.1	483.1	36.1	825.1	2233.28	3302.89	132.772	599.609	
new_CA_hbond:	chi_j	7	2.15984	1.41696	3.79847	1.64605	2.06836	675.1	941.1	71.1	1212.1	2626.57	3952.4	155.251	716.298	
new_CA_hbond:	chi_j	8	2.23838	1.38933	2.46871	1.47407	1.87911	866.1	3431.1	97.1	1567.1	3277.86	3811.96	178.523	766.415	
