ca_density	28	other	-0.0649158	0.0106707	6129
ca_density	28	all	-0.487809	0.0162874	18991
ca_density	29	alpha	-0.175114	0.0119138	4053
ca_density	29	beta	-1.12418	0.0307771	7738
ca_density	29	other	0.0381088	0.00962608	5529
ca_density	29	all	-0.395705	0.0148543	17320
ca_density	30	alpha	0.00794759	0.00992084	3375
ca_density	30	beta	-1.07857	0.0294049	7393
ca_density	30	other	0.179708	0.00835514	4799
ca_density	30	all	-0.288997	0.0133509	15567
ca_density	31	alpha	0.117432	0.00889201	3025
ca_density	31	beta	-1.03532	0.0281599	7080
ca_density	31	other	0.292295	0.00746548	4288
ca_density	31	all	-0.210586	0.012344	14393
ca_density	32	alpha	0.336452	0.007143	2430
ca_density	32	beta	-0.988916	0.0268832	6759
ca_density	32	other	0.416278	0.00659497	3788
ca_density	32	all	-0.107022	0.0111296	12977
ca_density	33	alpha	0.556001	0.00573498	1951
ca_density	33	beta	-0.920019	0.0250934	6309
ca_density	33	other	0.495067	0.0060953	3501
ca_density	33	all	-0.00863251	0.0100867	11761
ca_density	34	alpha	0.75559	0.00469733	1598
ca_density	34	beta	-0.871466	0.0239041	6010
ca_density	34	other	0.655186	0.00519345	2983
ca_density	34	all	0.0961519	0.00908326	10591
ca_density	35	alpha	0.987691	0.00372436	1267
ca_density	35	beta	-0.776039	0.0217285	5463
ca_density	35	other	0.783797	0.00456669	2623
ca_density	35	all	0.220459	0.0080215	9353
ca_density	36	alpha	1.22035	0.00295127	1004
ca_density	36	beta	-0.668704	0.0195171	4907
ca_density	36	other	0.927896	0.00395385	2271
ca_density	36	all	0.35422	0.00701721	8182
ca_density	37	alpha	1.53223	0.00216054	735
ca_density	37	beta	-0.559419	0.0174965	4399
ca_density	37	other	1.08388	0.0033828	1943
ca_density	37	all	0.499306	0.00606952	7077
ca_density	38	alpha	1.78121	0.00168434	573
ca_density	38	beta	-0.445662	0.0156152	3926
ca_density	38	other	1.22398	0.00294058	1689
ca_density	38	all	0.633545	0.00530707	6188
ca_density	39	alpha	2.11838	0.00120226	409
ca_density	39	beta	-0.318153	0.0137459	3456
ca_density	39	other	1.45321	0.00233819	1343
ca_density	39	all	0.805961	0.00446659	5208
ca_density	40	alpha	2.58302	0.000755454	257
ca_density	40	beta	-0.123604	0.0113157	2845
ca_density	40	other	1.6601	0.00190119	1092
ca_density	40	all	1.0225	0.00359694	4194
ca_density	41	alpha	2.92261	0.00053793	183
ca_density	41	beta	0.0790992	0.00923948	2323
ca_density	41	other	1.93204	0.00144853	832
ca_density	41	all	1.25078	0.0028628	3338
ca_density	42	alpha	3.17627	0.00041741	142
ca_density	42	beta	0.299771	0.00740988	1863
ca_density	42	other	2.20225	0.00110555	635
ca_density	42	all	1.48538	0.00226417	2640
ca_density	43	alpha	3.65476	0.000258677	88
ca_density	43	beta	0.580499	0.00559619	1407
ca_density	43	other	2.50954	0.000813055	467
ca_density	43	all	1.78219	0.00168269	1962
ca_density	44	alpha	4.20027	0.000149915	51
ca_density	44	beta	0.861805	0.00422399	1062
ca_density	44	other	2.77814	0.000621543	357
ca_density	44	all	2.07089	0.00126073	1470
ca_density	45	alpha	4.49451	0.000111701	38
ca_density	45	beta	1.21231	0.00297509	748
ca_density	45	other	3.20483	0.000405657	233
ca_density	45	all	2.43733	0.000873935	1019
ca_density	46	alpha	5.13637	5.87902e-05	20
ca_density	46	beta	1.53629	0.00215177	541
ca_density	46	other	3.71423	0.000243742	140
ca_density	46	all	2.8114	0.000601205	701
ca_density	47	alpha	5.42405	4.40926e-05	15
ca_density	47	beta	1.87388	0.00153527	386
ca_density	47	other	4.17853	0.000153209	88
ca_density	47	all	3.17155	0.000419386	489
ca_density	48	alpha	6.34034	1.7637e-05	6
ca_density	48	beta	2.31629	0.000986393	248
ca_density	48	other	4.48148	0.000113166	65
ca_density	48	all	3.59872	0.000273587	319
ca_density	49	alpha	6.7458	1.1758e-05	4
ca_density	49	beta	2.65356	0.000703998	177
ca_density	49	other	4.9182	7.31227e-05	42
ca_density	49	all	3.95674	0.000191254	223
ca_density	50	alpha	7.43895	5.87902e-06	2
ca_density	50	beta	3.00943	0.000493197	124
ca_density	50	other	6.09092	2.26332e-05	13
ca_density	50	all	4.42944	0.000119212	139
ca_density	51	alpha	8.1321	2.93951e-06	1
ca_density	51	beta	3.82238	0.000218757	55
ca_density	51	other	6.70996	1.21871e-05	7
ca_density	51	all	5.22078	5.40313e-05	63
ca_density	52	alpha	7.03349	8.81852e-06	3
ca_density	52	beta	4.30335	0.000135231	34
ca_density	52	other	6.70996	1.21871e-05	7
ca_density	52	all	5.57972	3.77361e-05	44
ca_density	53	alpha	8.1321	2.93951e-06	1
ca_density	53	beta	4.65166	9.54574e-05	24
ca_density	53	other	7.04643	8.70508e-06	5
ca_density	53	all	5.96271	2.57292e-05	30
ca_density	54	alpha	8.1321	2.93951e-06	1
ca_density	54	beta	5.34481	4.77287e-05	12
ca_density	54	other	8.65587	1.74102e-06	1
